"","participant","ANON_PID","session_number","claim_set","claim","claim_type","broad_claim_type","source","pre","post","original_stance_against_consensus","original_stance_against_claim","original_stance_claim","changed_mind","pre_adjusted","post_adjusted","update","consensus","side_A","side_B","nSources_A","nSources_B","prop_pro","trial_accuracy","total_duration","stances","tweetOrder","index"
"134","26","f3d5c72b-ccea-414f-9972-13d102f564de","2","A","artsAndCulture","Unknowable Preference","Unknowable","uni",95,95,TRUE,FALSE,"for",FALSE,5,5,0,"independent","con",NA,"4","0",0.5,1,30.6816833333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-0:TW-con-3:TW-con-2:TW-con-1","15"
"1.1146","26","f3d5c72b-ccea-414f-9972-13d102f564de","2","A","dozen","Knowable Facts","Knowable ","media",99,99,FALSE,FALSE,"for",FALSE,99,99,0,"dependent","pro",NA,"1","0",0.5,1,30.6816833333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-0:TW-pro-2:TW-pro-3:TW-pro-1","19"
"1.2146","26","f3d5c72b-ccea-414f-9972-13d102f564de","2","A","jellyfish","Knowable Facts","Knowable ","uni",50,50,FALSE,FALSE,"equal",NA,50,50,0,"contested","pro","con","2","2",0.5,1,30.6816833333333,"disagrees:agrees:agrees:disagrees","TW-0:TW-con-0:TW-pro-1:TW-pro-0:TW-con-1","20"
"1.334","26","f3d5c72b-ccea-414f-9972-13d102f564de","2","A","longestWithoutSleep","Knowable Facts","Knowable ","media",45,48,TRUE,TRUE,"against",FALSE,45,48,3,"independent","pro",NA,"4","0",0.5,1,30.6816833333333,"agrees:agrees:agrees:agrees","TW-0:TW-pro-1:TW-pro-2:TW-pro-3:TW-pro-0","22"
"1.434","26","f3d5c72b-ccea-414f-9972-13d102f564de","2","A","loudestShout","Knowable Facts","Knowable ","media",50,50,FALSE,FALSE,"equal",NA,50,50,0,"dependent","con",NA,"1","0",0.5,1,30.6816833333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-3:TW-con-1:TW-con-0:TW-con-2","13"
"1.534","26","f3d5c72b-ccea-414f-9972-13d102f564de","2","A","militaryService","Unknowable Preference","Unknowable","media",60,56,FALSE,FALSE,"for",FALSE,60,56,-4,"contested","pro","con","2","2",0.5,1,30.6816833333333,"agrees:agrees:disagrees:disagrees","TW-0:TW-pro-1:TW-pro-0:TW-con-0:TW-con-1","7"
"1.634","26","f3d5c72b-ccea-414f-9972-13d102f564de","2","A","minorEarthquake","Knowable Eyewitness",NA,"media",90,90,FALSE,FALSE,"for",FALSE,90,90,0,"contested","pro","con","2","2",0.5,1,30.6816833333333,"agrees:disagrees:agrees:disagrees","TW-0:TW-pro-1:TW-con-0:TW-pro-0:TW-con-1","25"
"1.734","26","f3d5c72b-ccea-414f-9972-13d102f564de","2","A","nerd","Knowable Facts","Knowable ","media",50,50,FALSE,FALSE,"equal",NA,50,50,0,"contested","pro","con","2","2",0.5,1,30.6816833333333,"disagrees:agrees:disagrees:agrees","TW-0:TW-con-1:TW-pro-1:TW-con-0:TW-pro-0","17"
"1.834","26","f3d5c72b-ccea-414f-9972-13d102f564de","2","A","noSmoking","Unknowable Preference","Unknowable","media",35,30,FALSE,TRUE,"against",FALSE,65,70,5,"independent","con",NA,"4","0",0.5,1,30.6816833333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-1:TW-con-2:TW-con-0:TW-con-3","26"
"1.934","26","f3d5c72b-ccea-414f-9972-13d102f564de","2","A","oldestTree","Knowable Eyewitness",NA,"media",50,50,FALSE,FALSE,"equal",NA,50,50,0,"contested","pro","con","2","2",0.5,1,30.6816833333333,"disagrees:agrees:agrees:disagrees","TW-0:TW-con-0:TW-pro-1:TW-pro-0:TW-con-1","11"
"1.1034","26","f3d5c72b-ccea-414f-9972-13d102f564de","2","A","onlineLearning","Unknowable Expert","Unknowable","media",20,20,TRUE,TRUE,"against",FALSE,20,20,0,"contested","pro","con","2","2",0.5,1,30.6816833333333,"disagrees:agrees:agrees:disagrees","TW-0:TW-con-0:TW-pro-0:TW-pro-1:TW-con-1","12"
"1.1147","26","f3d5c72b-ccea-414f-9972-13d102f564de","2","A","paintingFound","Knowable Eyewitness",NA,"media",49,45,FALSE,TRUE,"against",FALSE,51,55,4,"dependent","con",NA,"1","0",0.5,1,30.6816833333333,"disagrees:disagrees:disagrees:disagrees","TW-0:TW-con-2:TW-con-1:TW-con-0:TW-con-3","5"
